"conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username";;;;;;
"1.07578E+18,Thu Dec 20 15:46:26 +0000 2018,0,nakakahiya maling mali tong bata na to... dapat turuan ng leksyon yan.. nakakahiya... tangalan ng belt yan sayang itinuro sau kung gagamitin mo lng sa bullying... tsk tsk... ateneo sipain niyo sa university yan... masisira kayo sa bata na yan... https://t.co/gDeaSrX7XB,1.07578E+18,,,tl,manila,0,0,0,https://x.com/bernxtian1/status/1075779465442152448,1251589921,bernxtian1";;;;;;
"1.07578E+18,Thu Dec 20 15:44:36 +0000 2018,0,Bullying????? Aowa bannna,1.07578E+18,,,in,PLK••PTA,0,0,0,https://x.com/_Bestone_/status/1075779004748259328,376870725,_Bestone_";;;;;;
"1.0757E+18,Thu Dec 20 15:35:41 +0000 2018,0,@AUTOMNFS Awalnya pengen tpi kok gk enak banget ya yg bullying,1.07578E+18,,AUTOMNFS,in,Republic of Korea,0,0,0,https://x.com/Lalisamonobar/status/1075776760254320641,1.04701E+18,Lalisamonobar";;;;;;
"1.07578E+18,Thu Dec 20 15:32:10 +0000 2018,0,Ay wag lang kita makita! Stop bullying! https://t.co/A6XyqNcGwy,1.07578E+18,,,tl,Quezon City,0,0,0,https://x.com/iamALUP/status/1075775876585803776,194484317,iamALUP";;;;;;
"1.07578E+18,Thu Dec 20 15:28:44 +0000 2018,0,di dapat tinotolerate ang bullying!!! #NoToBullying,1.07578E+18,,,tl,""Baldwin Park, CA"",0,0,0,https://x.com/tristan_medallo/status/1075775012676677634,4438912634,tristan_medallo";;;;;;
"1.07577E+18,Thu Dec 20 15:03:20 +0000 2018,0,Tang ina nakakagigil yang bullying issue na yan ha.,1.07577E+18,,,tl,4024,0,0,0,https://x.com/PaxHarder/status/1075768618263048192,2461122576,PaxHarder";;;;;;
"1.07577E+18,Thu Dec 20 14:51:50 +0000 2018,2,Di ko gets kung pano nagiging katawa-tawa ang bullying. Ginagawan pa ng memes ehh. Seryoso kayo?,1.07577E+18,,,tl,""Malolos, Bulacan"",0,2,0,https://x.com/constanteejay/status/1075765724054867971,1448916962,constanteejay";;;;;;
"1.07576E+18,Thu Dec 20 14:46:53 +0000 2018,0,mahirap ba bigkasin ang salitang Bullying ? hahahaha,1.07576E+18,,,tl,,0,0,0,https://x.com/PangaStrobe/status/1075764478883426304,9.35363E+17,PangaStrobe";;;;;;
"1.07576E+18,Thu Dec 20 14:41:07 +0000 2018,0,And fuck that Bata pa yan di pa nya alam ginagawa nya and those wag nyo pagsalitaan ng masama yung bata cyber bullying na yan. Napaka bullshit nyan.,1.07576E+18,,charlescarta,tl,Philippines,0,0,0,https://x.com/charlescarta/status/1075763030267318273,247572015,charlescarta";;;;;;
"1.07576E+18,Thu Dec 20 14:39:03 +0000 2018,0,Tanginang bullying yan laganap pa din pala,1.07576E+18,,,tl,""National Capital Region, Repu"",0,0,0,https://x.com/jeyem_choi/status/1075762507682275329,4870811851,jeyem_choi";;;;;;
"1.07576E+18,Thu Dec 20 14:34:05 +0000 2018,0,as if di bullying yung ginagawa nila ,1.07576E+18,,,tl,bats. ,0,0,0,https://x.com/CuerdoJc/status/1075761259235008512,3145760797,CuerdoJc";;;;;;
"1.07576E+18,Thu Dec 20 14:31:56 +0000 2018,4,Sabi nga #NoToBullying. Pero bullying na yung ginagawa nyo.,1.07576E+18,,,tl,""Manila, Philippines"",0,1,1,https://x.com/rownacow/status/1075760716861173760,14445709,rownacow";;;;;;
"1.07576E+18,Thu Dec 20 14:21:33 +0000 2018,0,Bedakan yaa antara bullying atau punishment social.,1.07576E+18,,,in,Kediri,0,1,0,https://x.com/nstcngr/status/1075758104971603970,89127792,nstcngr";;;;;;
"1.07576E+18,Thu Dec 20 14:21:15 +0000 2018,2,Ayaw nyo sa bullying pero pambubully din yang ginagawa nyo. #KakatawaKayo,1.07576E+18,,,tl,,1,0,0,https://x.com/MLQdbrkds/status/1075758028857606144,4492568174,MLQdbrkds";;;;;;
"1.07574E+18,Thu Dec 20 14:20:28 +0000 2018,0,@ateneodemanilau @FrJett Di man masabing diretso na bullying e. Kagaguhan.,1.07576E+18,,EngrSyd,tl,""Sto. Tomas,Pampanga"",0,0,0,https://x.com/EngrSyd/status/1075757831372955652,9.28092E+17,EngrSyd";;;;;;
"1.0757E+18,Thu Dec 20 14:08:01 +0000 2018,1,@RightWordsForU Di na nga ata bullying to e,1.07575E+18,,RightWordsForU,tl,""Calauan, Laguna"",0,0,0,https://x.com/llanetaje/status/1075754699905654784,8.58852E+17,llanetaje";;;;;;
"1.07574E+18,Thu Dec 20 14:05:39 +0000 2018,2,@ateneodemanilau @FrJett di nalang sabihin na bullying,1.07575E+18,,ateneodemanilau,tl,PH,0,0,0,https://x.com/kelvzzz08/status/1075754103253262337,1.02276E+18,kelvzzz08";;;;;;
"1.07575E+18,Thu Dec 20 14:03:33 +0000 2018,0,Tanginang bullying yan. ,1.07575E+18,,,tl,,0,0,0,https://x.com/demipardillo/status/1075753574452195329,582658164,demipardillo";;;;;;
"1.07575E+18,Thu Dec 20 13:59:16 +0000 2018,6,Iba talaga bullying sa luzon ba. Dito lang yan kay matagal ng nawalup yang bata na yan,1.07575E+18,,,tl,Winterfell,1,1,0,https://x.com/saladdinbin/status/1075752496000229377,7.65069E+17,saladdinbin";;;;;;
"1.0757E+18,Thu Dec 20 13:59:00 +0000 2018,4,@RightWordsForU malalasap na nya ang cyber bullying na hinhanap nya..,1.07575E+18,,RightWordsForU,tl,""Taoyuan County, Taiwan"",0,0,1,https://x.com/KweenSses/status/1075752432137695232,9.94743E+17,KweenSses";;;;;;
"1.07575E+18,Thu Dec 20 13:55:27 +0000 2018,3,pinaka hate ko talaga yang bullying tangina.,1.07575E+18,,,tl,🇦🇺,0,0,0,https://x.com/berramarie_/status/1075751534925770752,7.45115E+17,berramarie_";;;;;;
"1.07575E+18,Thu Dec 20 13:47:26 +0000 2018,3,Anyare sa Anti-Bullying Law??? Wala lang? Batas lang pero di ini-implement? Nyay,1.07575E+18,,,tl,,0,1,0,https://x.com/kmtyian/status/1075749517218086912,3019701812,kmtyian";;;;;;
"1.07574E+18,Thu Dec 20 13:15:50 +0000 2018,0,Yahhhh. Intinya sih aku berterimakasih kepada orang-orang yang sudah memberikan bullying verbal maupun nonverbal kepadaku. Mau itu fitnah ejekan and ect. You makes me be a stronger woman! Wow thankyouuu so much. Seriously,1.07574E+18,,moonyujinnn,in,,0,1,0,https://x.com/moonyujinnn/status/1075741566914838528,1.02177E+18,moonyujinnn";;;;;;
"1.07574E+18,Thu Dec 20 13:11:47 +0000 2018,2,Bullying na nga yun eh tapos ginawan pa ng meme? Wow Pilipinas ,1.07574E+18,,,tl,""Zamboanga City, Zamboanga Peni"",0,0,1,https://x.com/jesssantos2324/status/1075740546079969285,1.07422E+18,jesssantos2324";;;;;;
"1.07573E+18,Thu Dec 20 13:10:25 +0000 2018,0,@UglyStickkk sobra sya.. grabe anong ganda ng pngalang ng school nya ganun nmna sama ng ugali nya. bkit hindi inaaksyonan ng school nil or ng parents nya. may batas na tau about sa bullying.,1.07574E+18,,UglyStickkk,tl,Republic of the Philippines,0,0,0,https://x.com/biandoisay/status/1075740201799041024,9.47446E+17,biandoisay";;;;;;
"1.07574E+18,Thu Dec 20 12:52:14 +0000 2018,0,Fook bullying nakaka gigil ka punyeta ,1.07574E+18,,,tl,Up diliman,0,0,0,https://x.com/_andyferrer/status/1075735629722353664,1.01999E+18,_andyferrer";;;;;;
"1.07564E+18,Thu Dec 20 12:35:31 +0000 2018,0,@heyjaaaaaaaay @BreenaMurnig @Netornit Mapagusapan lang ang pangalan ay bullying na?,1.07573E+18,,ayyyejoe,tl,,0,0,0,https://x.com/wakeupinoy/status/1075731419920363520,9.77451E+17,wakeupinoy";;;;;;
"1.0757E+18,Thu Dec 20 12:12:59 +0000 2018,1,@joiegirl_ Yung bullying video yata Na kumakalat sa Facebook. :),1.07573E+18,,joiegirl_,tl,""Manila, Philippines"",0,0,0,https://x.com/ilaurenrhea/status/1075725751213731840,38648185,ilaurenrhea";;;;;;
"1.07572E+18,Thu Dec 20 12:09:26 +0000 2018,0,@johnrical Oo nga eh. Sa public school kasi Di uso bullying na ganyan asaran Meron atsuntukan Lang kaya lahat matatapang mga taga public. Hahahaha,1.07572E+18,,johnrical,tl,,0,1,0,https://x.com/Jimbo_Gumagay/status/1075724855188713472,7.09396E+17,Jimbo_Gumagay";;;;;;
"1.07572E+18,Thu Dec 20 12:04:52 +0000 2018,0,bullying to hindi fight kita namang di nakalaban eh,1.07572E+18,,,tl,sa puso niyooo,0,0,0,https://x.com/_fredferiol/status/1075723709443321856,2476740140,_fredferiol";;;;;;
"1.07572E+18,Thu Dec 20 11:52:59 +0000 2018,0,The viral bullying video reaffirms my belief maski hindi sikat o mayaman maski di honor ang anak mo basta maging mabuting tao matuto ng kagandahang asal hindi lang academics at maging masaya sya sa buhay. Nakakalungkot.,1.07572E+18,,,tl,manila,0,0,0,https://x.com/judithhakim/status/1075720717151416321,95825027,judithhakim";;;;;;
"1.07572E+18,Thu Dec 20 11:49:14 +0000 2018,1,kagigil yung lalaki dun sa bullying video ng ateneo,1.07572E+18,,,tl,utut,0,0,0,https://x.com/mcnewjella/status/1075719772019384320,1.03619E+18,mcnewjella";;;;;;
"1.07572E+18,Thu Dec 20 11:40:29 +0000 2018,19,[Terpopuler 2018] Simak kembali cerita remaja asal Semarang yang awalnya merasa terkucil karena sering dirundung tapi akhirnya bangkit melawan 'bullying' di sekolah. Lantas bagaimana sampai bertemu dengan David Beckham? https://t.co/uqfPYgOnDz https://t.co/8wrFBLJNIO,1.07572E+18,https://pbs.twimg.com/media/Du23bjVW4AEYn5e.jpg,,in,London - Jakarta,1,0,8,https://x.com/BBCIndonesia/status/1075717571788324865,23772644,BBCIndonesia";;;;;;
"1.07571E+18,Thu Dec 20 11:28:32 +0000 2018,0,Nakakagigil ng laman yung ateneo bullying incident,1.07571E+18,,,tl,,0,0,0,https://x.com/eusebio_dc/status/1075714562114998272,7.64864E+17,eusebio_dc";;;;;;
"1.07571E+18,Thu Dec 20 11:25:33 +0000 2018,0,Biktima rin ako ng bullying noong ako ay bata pa hindi lang isa kundi dalawang beses. Pero buti nga sa'yo ugok ka,1.07571E+18,,,tl,""Siniloan, Calabarzon"",0,0,0,https://x.com/Roi_it_is/status/1075713811338878977,1.05868E+18,Roi_it_is";;;;;;
"1.07571E+18,Thu Dec 20 11:07:32 +0000 2018,1,nakakagigil yung bullying vid pota,1.07571E+18,,,tl,,0,0,0,https://x.com/ainties_/status/1075709277254217728,1692553560,ainties_";;;;;;
"1.07543E+18,Thu Dec 20 10:59:29 +0000 2018,0,@Fahrihamzah Cie cie.. kek yang pintar aja.. ngaca ri.. ngaca.. kalau ente pintar. Tidak akan ada yg bullying ente ri. Ingat ri.. 2019 gaji buta sudah tidak ada ri.. mikir ri mikir...,1.07571E+18,,Fahrihamzah,in,bandung,0,0,0,https://x.com/ayah_farid/status/1075707255247368199,231573647,ayah_farid";;;;;;
"1.07567E+18,Thu Dec 20 10:34:13 +0000 2018,15,@gmanews Sinong kinikilingan at pinoprotektahan ninyo #AteneoJuniorHigh ? #Bullying yan hindi #fighting,1.0757E+18,,gmanews,tl,,0,0,0,https://x.com/YoopClarEnean/status/1075700893679443968,32769754,YoopClarEnean";;;;;;
"1.07569E+18,Thu Dec 20 09:45:27 +0000 2018,1,Pustahan magiging pera pera lang yung bullying sa Ateneo HAHAHAHAYYYYY,1.07569E+18,,,tl,MNL,0,0,0,https://x.com/AuuuuDiiiii/status/1075688620642656256,620846092,AuuuuDiiiii";;;;;;
"1.07568E+18,Thu Dec 20 09:29:26 +0000 2018,0,kailan kaya matitigil yang bullying nayan. nakakagalit!!!,1.07568E+18,,,tl,🏚,0,0,0,https://x.com/wanderstellaa/status/1075684589752832000,7.85865E+17,wanderstellaa";;;;;;
"1.07568E+18,Thu Dec 20 09:07:17 +0000 2018,0,Tips Ajari Anak agar Tidak Melakukan Bullying https://t.co/A0RabLCqtM https://t.co/SaW8MNh0tT,1.07568E+18,https://pbs.twimg.com/media/Du2UXLnVYAA6UGa.jpg,,in,,0,0,0,https://x.com/Arya11676501/status/1075679016521060352,1.06734E+18,Arya11676501";;;;;;
"1.07568E+18,Thu Dec 20 09:07:17 +0000 2018,0,Tips Ajari Anak agar Tidak Melakukan Bullying https://t.co/dkztin9KO4 https://t.co/DjtIgJJBUd,1.07568E+18,https://pbs.twimg.com/media/Du2UXAaUYAAZWJi.jpg,,in,,0,0,0,https://x.com/Arya11676501/status/1075679016324030464,1.06734E+18,Arya11676501";;;;;;
"1.07568E+18,Thu Dec 20 09:03:31 +0000 2018,1,Please stop cyber bullying Gue jadi inget waktu BTS masih di anggep sebelah mata sedih bgt rasanya jadi mewek lagi deh inget JHope juga pas nangis di MAMA #ArmyConfessionDay The_Secret_of_Angel Ep.36 | Baca #LINEWEBTOON untuk #Komikseru https://t.co/mPun2GbbLu,1.07568E+18,,,in,Indonesia,0,0,0,https://x.com/SilvyNoona/status/1075678069434662912,1.06151E+18,SilvyNoona";;;;;;
"1.07567E+18,Thu Dec 20 09:01:29 +0000 2018,0,@gmanews Parang bullying naman yun..,1.07568E+18,,gmanews,tl,philippines,0,0,0,https://x.com/Jaaaaaaaaaanice/status/1075677558547435520,504422253,Jaaaaaaaaaanice";;;;;;
"1.07568E+18,Thu Dec 20 08:56:31 +0000 2018,49,Deped: To those who witness bullying makialam at magsumbong. Hindi po puwedeng tumawa makitawa kasi baka akala ng bully ay nakakatawa na ok lang. @gmanews,1.07568E+18,,tinapperez,tl,Philippines,1,1,16,https://x.com/tinapperez/status/1075676308388995073,77964454,tinapperez";;;;;;
"1.07567E+18,Thu Dec 20 08:42:13 +0000 2018,0,Nakakagigil ung bullying video tho talamak talaga yan sa all boys school. ,1.07567E+18,,,tl,Philippines,0,0,0,https://x.com/NicoAureo/status/1075672708900282368,103883423,NicoAureo";;;;;;
"9.46801E+17,Fri Dec 29 17:51:36 +0000 2017,0,karena tindakan mereka tidak tepat dan kurang cerdas tidak berarti membenarkan bullying pada mereka kan?,9.46801E+17,,,in,""Malang, Indonesia"",0,0,0,https://x.com/wefightbullying/status/946800884876328960,2924118716,wefightbullying";;;;;;
"9.44804E+17,Fri Dec 29 17:40:31 +0000 2017,0,@IkhwanMozart Fix gak jdi keren itu cerpen Karena jd salah satu bahan bullying wkwk Ay ay kapten ,9.46798E+17,,ikhwanNnya3,in,,0,1,0,https://x.com/ainurrizza18/status/946798094854660096,1381132699,ainurrizza18";;;;;;
"9.46798E+17,Fri Dec 29 17:38:51 +0000 2017,0,Dr pd bilang achan ga bakal bisa gantiin posisi melody di 2 team dan sebagainya msh mending support kn lbh baik dr pd bullying https://t.co/ySniu6KGEP,9.46798E+17,,,in,""Banten, Indonesia"",0,0,0,https://x.com/BlinkstarTwibi2/status/946797678754541568,8.32654E+17,BlinkstarTwibi2";;;;;;
"9.44804E+17,Fri Dec 29 17:25:22 +0000 2017,0,@IkhwanMozart Sama korban deh kyknya Tingkat ke nge les an kita udah banyak hahah Kan. Bullying dimulai ,9.46794E+17,,ikhwanNnya3,in,,0,1,0,https://x.com/ainurrizza18/status/946794285470334976,1381132699,ainurrizza18";;;;;;
"9.46786E+17,Fri Dec 29 16:51:37 +0000 2017,0,sebelum kamu melakukan bullying coba bayangkan bagaimana perasaanmu kalau orang lain mengatakan itu padamu?,9.46786E+17,,,in,""Malang, Indonesia"",0,0,0,https://x.com/wefightbullying/status/946785790318723073,2924118716,wefightbullying";;;;;;
"9.4678E+17,Fri Dec 29 16:28:31 +0000 2017,0, KOLABOARSI CAMPAIGN STOP BULLYING LEWAT MUSIK https://t.co/ve3G6PXQ8e #AksiBeraksi,9.4678E+17,,,in,BERAKsi Records,0,0,0,https://x.com/AKsiBERAK/status/946779976757493760,3010428955,AKsiBERAK";;;;;;
"9.46778E+17,Fri Dec 29 16:21:50 +0000 2017,0,banyak orang hebat yang jadi korban bully tapi yang menjadikan mereka orang hebat adalah bagaimana mereka menjadikan diri mereka lebih kuat karena bullying,9.46778E+17,,,in,""Malang, Indonesia"",0,0,0,https://x.com/wefightbullying/status/946778295361667073,2924118716,wefightbullying";;;;;;
"9.46751E+17,Fri Dec 29 14:39:28 +0000 2017,0,@syncsthcsia @kesodok mungkin buat kalian cuma buat seru2an senang2. tp bagi kami fansnya yg selalu dihina dicaci maki itu sangat gak enak. ingat idol punya sns. mrk bisa baca. baru minggu kemaren bilang jangan cyber bullying ini udah mulai lagi. kita gak boleh belain idol kita?,9.46753E+17,,syncsthcsia,in,,0,1,0,https://x.com/ThisIsMeIamHere/status/946752532818173952,8.80049E+17,ThisIsMeIamHere";;;;;;
"9.46681E+17,Fri Dec 29 09:54:56 +0000 2017,0,Bullying Kembali Mencoreng Dunia Pendidikan @jss_id https://t.co/pJSiKTm90w,9.46681E+17,,,in,""South Sumatra, Indonesia"",0,0,0,https://x.com/jss_id/status/946680929891753985,9.4178E+17,jss_id";;;;;;
"9.46672E+17,Fri Dec 29 09:20:41 +0000 2017,1,Gue baca ini dan sungguh sakit hati. Sepanjang SMP-awal SMA gue pernah alamin bullying. Dijauhi ga punya temen satu pun diejek depan kelas meski ga pernah kena fisik. Dan itu semua karena ternyata somehow gue dikira lesbian. https://t.co/57X3WhgEqc,9.46672E+17,,,in,,0,1,1,https://x.com/siputriwidi/status/946672310299246592,75485715,siputriwidi";;;;;;
"9.46667E+17,Fri Dec 29 09:00:59 +0000 2017,77,Dalam rangka melawan bullying terhadap jomblo saatnya bikin inisiatif Gerakan Lindungi Lajang (GELINJANG). Lebih positif daripada CELUP.,9.46667E+17,,,in,Jakarta,33,15,145,https://x.com/newsplatter/status/946667349523947520,32926997,newsplatter";;;;;;
"9.46661E+17,Fri Dec 29 08:33:49 +0000 2017,0,wkwkwkwk kemarin aja pada sok sokan stop cyber bullying segala macem ga nyampe 2 minggu udah berulah lagi. emang ke gamparnya cuma sehari dua hari doang ya susah.,9.46661E+17,,,in,,0,0,0,https://x.com/kookieshit/status/946660513852809222,2288295764,kookieshit";;;;;;
"9.46619E+17,Fri Dec 29 06:53:28 +0000 2017,0,@munfess Stop bullying sudah sudah . #akutakberpihak,9.46635E+17,,munfess,in,sub.,0,0,0,https://x.com/byuniebae92/status/946635259226996736,8.2817E+17,byuniebae92";;;;;;
"9.46631E+17,Fri Dec 29 06:35:19 +0000 2017,0, Kolaborasi Campaign Stop Bullying Lewat Musik https://t.co/eU3KbiPCpO?,9.46631E+17,,,in,""Bandung, Indonesia"",0,0,0,https://x.com/NeverstopRec/status/946630691705335809,2373500852,NeverstopRec";;;;;;
"9.46619E+17,Fri Dec 29 06:25:38 +0000 2017,0,@mosidik Jelas antara komentar komplain atau bullying adalah hal yg berbeda. Dan ada alur prosesnya. Karyanya harus ada &amp";" harus di konsumsi dulu. Baru bisa memunculkan komentar baik sebagai tanggapan pribadi atau secara ilmiah yg berdasarkan data.,9.46628E+17,,mosidik,in,""Pekanbaru, Riau."",0,0,0,https://x.com/omdyas/status/946628256945422336,57580116,omdyas";;;;;
"9.46619E+17,Fri Dec 29 05:48:03 +0000 2017,0,Farhan Mengaku Sejak Awal Kuliah Sudah Jadi Korban Bullying di Kampus https://t.co/NwtlCzprHl,9.46619E+17,,,in,silviana bong,0,0,0,https://x.com/silvianabong/status/946618796659433472,2689107235,silvianabong";;;;;;
"9.46521E+17,Thu Dec 28 23:20:33 +0000 2017,0,@null Ustaz Somad Batal Ceramah Geng Jepang Terlibat Bullying Panitia membatalkan cer https://t.co/80Zl00vxZH,9.46521E+17,,null,in,,0,0,0,https://x.com/rdddp/status/946521282752815104,2411756682,rdddp";;;;;;
"9.46521E+17,Thu Dec 28 23:20:13 +0000 2017,0,@null Ustaz Somad Batal Ceramah Geng Jepang Terlibat Bullying Panitia membatalkan cer https://t.co/8n44JFaplf,9.46521E+17,,null,in,1989,0,0,0,https://x.com/xyurr/status/946521196241104896,1424488200,xyurr";;;;;;
"9.46521E+17,Thu Dec 28 23:20:12 +0000 2017,0,@null Ustaz Somad Batal Ceramah Geng Jepang Terlibat Bullying Panitia membatalkan cer https://t.co/fyDnYq4Wtu,9.46521E+17,,null,in,,0,0,0,https://x.com/YKKKW/status/946521193279995904,768836058,YKKKW";;;;;;
"9.46521E+17,Thu Dec 28 23:20:08 +0000 2017,0,@null Ustaz Somad Batal Ceramah Geng Jepang Terlibat Bullying Panitia membatalkan cer https://t.co/3C3HVyXPRD,9.46521E+17,,null,in,I Was ßꂦꋪꈤ ꀤꈤ 1996 (⋈･◡･)/ ,0,0,0,https://x.com/0hyyy/status/946521175538069505,3272847961,0hyyy";;;;;;
"9.46196E+17,Thu Dec 28 13:36:23 +0000 2017,1,@FaisholAmir @azmieazharr yoi setuju! sebagian besar orang yg mengomentari celup emang secara sadar/ga sadar udah mengganggu privasi dan cyber bullying. tapi kita (mahasiswa/alumni) baiknya tidak menggunakan pembelaan sia-sia dgn berargumen bahwa celup belum melanggar privasi karena belum upload.,9.46374E+17,,tahunbaru2020,in,rizalfirdausy.blogspot.com,0,0,0,https://x.com/mad_riff/status/946374271114272768,257360495,mad_riff";;;;;;
"9.46372E+17,Thu Dec 28 13:28:30 +0000 2017,0, KOLABOARSI CAMPAIGN STOP BULLYING LEWAT MUSIK https://t.co/NQQLwAsDCX #AksiBeraksi,9.46372E+17,,,in,Bandung,0,0,0,https://x.com/stonepaperprose/status/946372288122830848,65139769,stonepaperprose";;;;;;
"9.46371E+17,Thu Dec 28 13:24:54 +0000 2017,0,laporin kok orang pacaran mbok bikin tuh kampanye anti bullying jadi klo liat ada bullying trus nggak berani negur baru tuh dipoto apa pidio.. lah ini :/,9.46371E+17,,,in,""rahasia, takut diculik."",0,0,0,https://x.com/fndkrnwn/status/946371380148178949,62503492,fndkrnwn";;;;;;
"9.46341E+17,Thu Dec 28 13:13:14 +0000 2017,0,@_Cepcepcep fandom barat dulu keknya malah mending??? ini fendem barat berisi anak2 barat jaman now rasanya minta digebukin kadang like... sebagai contoh kan dulu fangirls barat seneng banget sama shizaya... lah ini sekarang suka bakudeku langsung NO BULLYING THIS IS ABUSE??!!1!11 gitu...,9.46368E+17,,_Cepcepcep,in,🇮🇩 cakwe / any pronoun / 21+,0,0,0,https://x.com/_cakwe/status/946368444781379584,119327317,_cakwe";;;;;;
"9.46353E+17,Thu Dec 28 12:12:32 +0000 2017,0,Awas Provokasi Pada Medsos!!! Pelaku Penyebar Pembuat konten provokasi hoax bullying hate speech dapat terancam PIDANA. #AntiHoax #BijakBermedsos @CCICPolri @DivHumasPolri @Lemsaneg_RI @detikcom @liputan6dotcom @Metro_TV @tvOneNews @TRANSTV_CORP https://t.co/pa8Qiajjvi,9.46353E+17,https://pbs.twimg.com/media/DSIfHKzX0AAMKig.jpg,,in,,0,0,1,https://x.com/RidwanN50099458/status/946353167805140994,9.00337E+17,RidwanN50099458";;;;;;
"9.46312E+17,Thu Dec 28 09:27:33 +0000 2017,0,ria ricis juga mau saya belain meskipun saya tidak suka videonya saya lebih tidak suka pada tindakan bullying dan marah2 di internet https://t.co/Uw09wIUOTW,9.46312E+17,,,in,Indonesia,0,0,0,https://x.com/KakNash/status/946311648536551425,2821272532,KakNash";;;;;;
"9.46299E+17,Thu Dec 28 08:35:19 +0000 2017,0, Kolaborasi Campaign Stop Bullying Lewat Musik https://t.co/eU3KbiPCpO?,9.46299E+17,,,in,""Bandung, Indonesia"",0,0,0,https://x.com/NeverstopRec/status/946298505022205954,2373500852,NeverstopRec";;;;;;
"9.46298E+17,Thu Dec 28 08:34:04 +0000 2017,0,Aksi Ladies Geng Jepang Terungkap Kali Ini Diduga Bullying https://t.co/b2FvxO147u,9.46298E+17,,,in,,0,0,0,https://x.com/Shine_SulliFx/status/946298188700442624,993196357,Shine_SulliFx";;;;;;
"9.46297E+17,Thu Dec 28 08:28:31 +0000 2017,0, KOLABOARSI CAMPAIGN STOP BULLYING LEWAT MUSIK https://t.co/ve3G6PXQ8e #AksiBeraksi,9.46297E+17,,,in,BERAKsi Records,0,0,0,https://x.com/AKsiBERAK/status/946296794719272965,3010428955,AKsiBERAK";;;;;;
"9.46293E+17,Thu Dec 28 08:12:03 +0000 2017,0,New post (Aksi Ladies Geng Jepang Terungkap Kali Ini Diduga Bullying https://t.co/sGsREGVGEy) has been published on Beri ... - https://t.co/JJjdjIyM6O,9.46293E+17,,,in,""Hawally, Kuwait"",0,0,0,https://x.com/massage_hijama/status/946292649459253248,7.11894E+17,massage_hijama";;;;;;
"9.46284E+17,Thu Dec 28 07:42:39 +0000 2017,0,@Eric_Thatboy How am I cyber bullying? Hayi ndimuncu nyani,9.46285E+17,,Eric_Thatboy,in,""Cape Town, South Africa"",0,0,0,https://x.com/MGegana7/status/946285250228965376,3026191870,MGegana7";;;;;;
"9.46283E+17,Thu Dec 28 07:33:50 +0000 2017,0,Saking Kesalnya Jadi Bahan Bullying Pemuda Ini Oplas Sampai Orang Tuanya Menangis... https://t.co/Rzph9k9vZQ,9.46283E+17,,,in,Indonesia,0,0,0,https://x.com/pikiran_rakyat/status/946283030112374784,58880688,pikiran_rakyat";;;;;;
"9.46271E+17,Thu Dec 28 06:44:59 +0000 2017,0,Dulu aku di bully waktu SMA. krna orgnya cupu. Pendiem. Bullying adalah hal yg gak bgt. Dan seorang yg introver https://t.co/1JnT9UIKVL,9.46271E+17,,,in,,0,0,0,https://x.com/prdxs__/status/946270738813739009,97795742,prdxs__";;;;;;
"9.46266E+17,Thu Dec 28 06:25:58 +0000 2017,0,And the bullying continued aku lucu pek pas cilik imut2 https://t.co/KVXgqdg00e,9.46266E+17,https://pbs.twimg.com/media/DSHP1_mVQAAyhJR.jpg,,in,Dalam dekapan @ValeYellow46 :*,0,0,0,https://x.com/maruthiie/status/946265953972641792,57869296,maruthiie";;;;;;
"9.45988E+17,Thu Dec 28 05:55:19 +0000 2017,0,@Mospriest Yg saya sayangkan klarifikasi teman DKV yang tidak dikaji dengan baik pula. Malah dijadikan celah buat bullying lagi. :(,9.46258E+17,,,in,,0,0,0,https://x.com/wdhps/status/946258239485755392,255982174,wdhps";;;;;;
"9.46257E+17,Thu Dec 28 05:49:11 +0000 2017,0,Pagi ini sedikit obrolan berfaedah secangkir kopi pait dua batang surya dan sebungkus kerupuk renyah menemani peebincangan antara dua pemuda yang berbeda kepribadian. Dia salah satu sosok teman yang enak sekali diajak ngobrol serius sendagurau ataupun bullying.,9.46257E+17,,,in,""Jember, Jawa Timur"",0,2,0,https://x.com/AlkhaitamiMaruf/status/946256694157352960,151705628,AlkhaitamiMaruf";;;;;;
"9.46254E+17,Thu Dec 28 05:40:05 +0000 2017,1,Saking Kesalnya Jadi Bahan Bullying Pemuda Ini Oplas Sampai Orang Tuanya Menangis... https://t.co/LN1Lef7KpD,9.46254E+17,,,in,Indonesia,0,0,0,https://x.com/pikiran_rakyat/status/946254406340591617,58880688,pikiran_rakyat";;;;;;
"9.46251E+17,Thu Dec 28 05:26:26 +0000 2017,0,Apakah tidak berfikir? Apa jadinya bullying terjadi? Udah tau pola masyarakat kita suka sama yg namanya ikut ikutan ,9.46251E+17,,,in,Indonesia,0,0,0,https://x.com/oscarsamosir23/status/946250969527881728,398090187,oscarsamosir23";;;;;;
"9.46169E+17,Thu Dec 28 00:00:04 +0000 2017,0,Isu bullying di medsos yg mengakibatkan depresi menjadi isu kesehatan yg paling serius di thn 2020,9.46169E+17,,,in,,1,0,0,https://x.com/nyaijiho/status/946168836918624256,3907394233,nyaijiho";;;;;;
